51615	75187																																							
51615	75185																																							
51615	73441																																							
51615	73438																																							
51615	55349																																							
51615	55345																																							
51615	21139																																							
51347	86253																																							
51347	86250																																							
51347	83948																																							
51347	83946																																							
51347	80252																																							
51347	80249																																							
51347	50162																																							
51347	50158																																							
51347	2783																																							
51089	92381																																							
51089	92378																																							
51089	90888																																							
51089	90886																																							
51089	86527																																							
51089	86524																																							
51089	70572																																							
51089	70568																																							
51089	43482																																							
50980	92806																																							
50980	92803																																							
50980	88194																																							
50980	88192																																							
50980	87544																																							
50980	87541																																							
50980	52994																																							
50980	52990																																							
50980	5383																																							
50945	89618																																							
50945	89615																																							
50945	88312																																							
50945	88310																																							
50945	88059																																							
50945	88056																																							
50945	83479																																							
50945	83475																																							
50945	43945																																							
50878	89093																																							
50878	89090																																							
50878	81889																																							
50878	81887																																							
50878	75729																																							
50878	75726																																							
50878	38951																																							
50878	38947																																							
50878	26681																																							
50789	91729																																							
50789	91726																																							
50789	89202																																							
50789	89200																																							
50789	88767																																							
50789	88764																																							
50789	88717																																							
50789	88713																																							
50789	6400																																							
50668	91939																																							
50668	91936																																							
50668	91593																																							
50668	91591																																							
50668	90510																																							
50668	90507																																							
50668	54854																																							
50668	54850																																							
50668	24254																																							
50557	92718																																							
50557	92715																																							
50557	90899																																							
50557	90897																																							
50557	89864																																							
50557	89861																																							
50557	54228																																							
50557	54224																																							
50557	26100																																							
50546	88793																																							
50546	88790																																							
50546	86123																																							
50546	86121																																							
50546	79098																																							
50546	79095																																							
50546	76987																																							
50546	76983																																							
50546	11204																																							
50470	90270																																							
50470	90267																																							
50470	81283																																							
50470	81281																																							
50470	76794																																							
50470	76791																																							
50470	66067																																							
50470	66063																																							
50470	33013																																							
50388	92360																																							
50388	92357																																							
50388	90102																																							
50388	90100																																							
50388	87070																																							
50388	87067																																							
50388	44703																																							
50388	44699																																							
50388	13197																																							
50343	91019																																							
50343	91016																																							
50343	85340																																							
50343	85338																																							
50343	76887																																							
50343	76884																																							
50343	61522																																							
50343	61518																																							
50343	47045																																							
50256	92623																																							
50256	92620																																							
50256	89305																																							
50256	89303																																							
50256	82417																																							
50256	82414																																							
50256	80074																																							
50256	80070																																							
50256	21128																																							
50146	65801																																							
50146	65798																																							
50146	54204																																							
50146	54202																																							
50146	53953																																							
50146	53950																																							
50146	41238																																							
50146	41234																																							
50146	41210																																							
50091	88337																																							
50091	88334																																							
50091	85335																																							
50091	85333																																							
50091	63074																																							
50091	63071																																							
50091	61426																																							
50091	61422																																							
50091	30195																																							
50084	92557																																							
50084	92554																																							
50084	89494																																							
50084	89492																																							
50084	86636																																							
50084	86633																																							
50084	73627																																							
50084	73623																																							
50084	46224																																							
49917	88151																																							
49917	88148																																							
49917	85679																																							
49917	85677																																							
49917	83825																																							
49917	83822																																							
49917	62624																																							
49917	62620																																							
49917	42340																																							
49870	89326																																							
49870	89323																																							
49870	83475																																							
49870	83473																																							
49870	80527																																							
49870	80524																																							
49870	50545																																							
49870	50541																																							
49870	40385																																							
49729	92729																																							
49729	92726																																							
49729	90255																																							
49729	90253																																							
49729	88493																																							
49729	88490																																							
49729	37624																																							
49729	37620																																							
49729	9545																																							
49724	91438																																							
49724	91435																																							
49724	89910																																							
49724	89908																																							
49724	87945																																							
49724	87942																																							
49724	87832																																							
49724	87828																																							
49724	47662																																							
49677	74979																																							
49677	74976																																							
49677	72310																																							
49677	72308																																							
49677	71417																																							
49677	71414																																							
49677	62276																																							
49677	62272																																							
49677	43273																																							
49484	83446																																							
49484	83443																																							
49484	81115																																							
49484	81113																																							
49484	75143																																							
49484	75140																																							
49484	46236																																							
49484	46232																																							
49484	26231																																							
49368	90447																																							
49368	90444																																							
49368	89168																																							
49368	89166																																							
49368	88202																																							
49368	88199																																							
49368	55275																																							
49368	55271																																							
49368	48377																																							
49289	91259																																							
49289	91256																																							
49289	90696																																							
49289	90694																																							
49289	90320																																							
49289	90317																																							
49289	76956																																							
49289	76952																																							
49289	29249																																							
49287	91552																																							
49287	91549																																							
49287	86923																																							
49287	86921																																							
49287	84278																																							
49287	84275																																							
49287	65633																																							
49287	65629																																							
49287	27227																																							
49206	74016																																							
49206	74013																																							
49206	70032																																							
49206	70030																																							
49206	66715																																							
49206	66712																																							
49206	52832																																							
49206	52828																																							
49206	679																																							
49201	91088																																							
49201	91085																																							
49201	90826																																							
49201	90824																																							
49201	88561																																							
49201	88558																																							
49201	45143																																							
49201	45139																																							
49201	43857																																							
48926	90030																																							
48926	90027																																							
48926	89469																																							
48926	89467																																							
48926	89367																																							
48926	89364																																							
48926	63338																																							
48926	63334																																							
48926	48861																																							
48891	72888																																							
48891	72885																																							
48891	37335																																							
48891	37333																																							
48891	30489																																							
48891	30486																																							
48891	16713																																							
48891	16709																																							
48891	9185																																							
48772	92193																																							
48772	92190																																							
48772	90992																																							
48772	90990																																							
48772	89003																																							
48772	89000																																							
48772	84861																																							
48772	84857																																							
48772	24142																																							
48737	88865																																							
48737	88862																																							
48737	85826																																							
48737	85824																																							
48737	84458																																							
48737	84455																																							
48737	27872																																							
48737	27868																																							
48737	19014																																							
48677	75363																																							
48677	75360																																							
48677	52658																																							
48677	52656																																							
48677	4251																																							
48677	4248																																							
48677	3574																																							
48677	3570																																							
48677	2628																																							
48582	92305																																							
48582	92302																																							
48582	91738																																							
48582	91736																																							
48582	82201																																							
48582	82198																																							
48582	76523																																							
48582	76519																																							
48582	22510																																							
48523	88196																																							
48523	88193																																							
48523	80093																																							
48523	80091																																							
48523	63465																																							
48523	63462																																							
48523	29938																																							
48523	29934																																							
48523	12197																																							
48460	87140																																							
48460	87137																																							
48460	84407																																							
48460	84405																																							
48460	84174																																							
48460	84171																																							
48460	75307																																							
48460	75303																																							
48460	42884																																							
48425	87666																																							
48425	87663																																							
48425	83782																																							
48425	83780																																							
48425	75300																																							
48425	75297																																							
48425	71811																																							
48425	71807																																							
48425	48527																																							
48351	75755																																							
48351	75752																																							
48351	72935																																							
48351	72933																																							
48351	38162																																							
48351	38159																																							
48351	37377																																							
48351	37373																																							
48351	10296																																							
48297	92578																																							
48297	92575																																							
48297	91456																																							
48297	91454																																							
48297	86090																																							
48297	86087																																							
48297	85987																																							
48297	85983																																							
48297	3375																																							
48295	91039																																							
48295	91036																																							
48295	89009																																							
48295	89007																																							
48295	86079																																							
48295	86076																																							
48295	81302																																							
48295	81298																																							
48295	8271																																							
48252	91061																																							
48252	91058																																							
48252	87549																																							
48252	87547																																							
48252	85782																																							
48252	85779																																							
48252	82135																																							
48252	82131																																							
48252	34715																																							
48089	90176																																							
48089	90173																																							
48089	88833																																							
48089	88831																																							
48089	81123																																							
48089	81120																																							
48089	64981																																							
48089	64977																																							
48089	34900																																							
48067	83747																																							
48067	83744																																							
48067	73677																																							
48067	73675																																							
48067	56244																																							
48067	56241																																							
48067	31756																																							
48067	31752																																							
48067	28705																																							
48016	90268																																							
48016	90265																																							
48016	89614																																							
48016	89612																																							
48016	87257																																							
48016	87254																																							
48016	46250																																							
48016	46246																																							
48016	18813																																							
47978	90299																																							
47978	90296																																							
47978	89523																																							
47978	89521																																							
47978	89176																																							
47978	89173																																							
47978	84879																																							
47978	84875																																							
47978	21653																																							
47801	92220																																							
47801	92217																																							
47801	88776																																							
47801	88774																																							
47801	82283																																							
47801	82280																																							
47801	62931																																							
47801	62927																																							
47801	5074																																							
47773	82863																																							
47773	82860																																							
47773	78128																																							
47773	78126																																							
47773	61329																																							
47773	61326																																							
47773	49558																																							
47773	49554																																							
47773	25100																																							
47691	91951																																							
47691	91948																																							
47691	86140																																							
47691	86138																																							
47691	85514																																							
47691	85511																																							
47691	75004																																							
47691	75000																																							
47691	48333																																							
47678	92490																																							
47678	92487																																							
47678	90972																																							
47678	90970																																							
47678	89364																																							
47678	89361																																							
47678	88878																																							
47678	88874																																							
47678	28825																																							
47612	92012																																							
47612	92009																																							
47612	89753																																							
47612	89751																																							
47612	83766																																							
47612	83763																																							
47612	12454																																							
47612	12450																																							
47612	6540																																							
47337	86369																																							
47337	86366																																							
47337	81034																																							
47337	81032																																							
47337	72919																																							
47337	72916																																							
47337	65308																																							
47337	65304																																							
47337	11123																																							
47320	92878																																							
47320	92875																																							
47320	81206																																							
47320	81204																																							
47320	58728																																							
47320	58725																																							
47320	27181																																							
47320	27177																																							
47320	12411																																							
47252	92353																																							
47252	92350																																							
47252	83575																																							
47252	83573																																							
47252	72072																																							
47252	72069																																							
47252	68484																																							
47252	68480																																							
47252	41777																																							
47131	85151																																							
47131	85148																																							
47131	81325																																							
47131	81323																																							
47131	71560																																							
47131	71557																																							
47131	63340																																							
47131	63336																																							
47131	26077																																							
47017	92512																																							
47017	92509																																							
47017	71944																																							
47017	71942																																							
47017	59130																																							
47017	59127																																							
47017	25903																																							
47017	25899																																							
47017	1468																																							
46655	87925																																							
46655	87922																																							
46655	76266																																							
46655	76264																																							
46655	72108																																							
46655	72105																																							
46655	52453																																							
46655	52449																																							
46655	4830																																							
46650	84740																																							
46650	84737																																							
46650	77577																																							
46650	77575																																							
46650	74817																																							
46650	74814																																							
46650	61878																																							
46650	61874																																							
46650	42237																																							
46562	90781																																							
46562	90778																																							
46562	87131																																							
46562	87129																																							
46562	79435																																							
46562	79432																																							
46562	78236																																							
46562	78232																																							
46562	36646																																							
46473	90271																																							
46473	90268																																							
46473	87151																																							
46473	87149																																							
46473	65122																																							
46473	65119																																							
46473	51040																																							
46473	51036																																							
46473	15812																																							
46368	92769																																							
46368	92766																																							
46368	91456																																							
46368	91454																																							
46368	89993																																							
46368	89990																																							
46368	89817																																							
46368	89813																																							
46368	46212																																							
46261	92450																																							
46261	92447																																							
46261	90833																																							
46261	90831																																							
46261	87710																																							
46261	87707																																							
46261	81131																																							
46261	81127																																							
46261	48783																																							
46238	91174																																							
46238	91171																																							
46238	83069																																							
46238	83067																																							
46238	81961																																							
46238	81958																																							
46238	42857																																							
46238	42853																																							
46238	6382																																							
46113	92430																																							
46113	92427																																							
46113	91663																																							
46113	91661																																							
46113	86329																																							
46113	86326																																							
46113	63015																																							
46113	63011																																							
46113	28692																																							
46010	92215																																							
46010	92212																																							
46010	82741																																							
46010	82739																																							
46010	81622																																							
46010	81619																																							
46010	81527																																							
46010	81523																																							
46010	43697																																							
45920	92014																																							
45920	92011																																							
45920	91754																																							
45920	91752																																							
45920	88555																																							
45920	88552																																							
45920	73003																																							
45920	72999																																							
45920	36653																																							
45901	91375																																							
45901	91372																																							
45901	86476																																							
45901	86474																																							
45901	84394																																							
45901	84391																																							
45901	79926																																							
45901	79922																																							
45901	26489																																							
45820	85919																																							
45820	85916																																							
45820	81085																																							
45820	81083																																							
45820	76474																																							
45820	76471																																							
45820	71711																																							
45820	71707																																							
45820	48317																																							
45778	92103																																							
45778	92100																																							
45778	83559																																							
45778	83557																																							
45778	63956																																							
45778	63953																																							
45778	51231																																							
45778	51227																																							
45778	41674																																							
45601	90133																																							
45601	90130																																							
45601	82734																																							
45601	82732																																							
45601	77167																																							
45601	77164																																							
45601	66518																																							
45601	66514																																							
45601	17224																																							
45562	90849																																							
45562	90846																																							
45562	90067																																							
45562	90065																																							
45562	87185																																							
45562	87182																																							
45562	57770																																							
45562	57766																																							
45562	29704																																							
45435	90908																																							
45435	90905																																							
45435	70146																																							
45435	70144																																							
45435	46923																																							
45435	46920																																							
45435	23131																																							
45435	23127																																							
45435	12128																																							
45328	92275																																							
45328	92272																																							
45328	91152																																							
45328	91150																																							
45328	89723																																							
45328	89720																																							
45328	85952																																							
45328	85948																																							
45328	47077																																							
45327	91571																																							
45327	91568																																							
45327	90684																																							
45327	90682																																							
45327	80249																																							
45327	80246																																							
45327	80020																																							
45327	80016																																							
45327	31105																																							
45180	79201																																							
45180	79198																																							
45180	56457																																							
45180	56455																																							
45180	44689																																							
45180	44686																																							
45180	6629																																							
45180	6625																																							
45180	1929																																							
45148	85208																																							
45148	85205																																							
45148	83860																																							
45148	83858																																							
45148	81594																																							
45148	81591																																							
45148	55349																																							
45148	55345																																							
45148	49720																																							
45005	92932																																							
45005	92929																																							
45005	89315																																							
45005	89313																																							
45005	86269																																							
45005	86266																																							
45005	78729																																							
45005	78725																																							
45005	21131																																							
44943	90225																																							
44943	90222																																							
44943	90038																																							
44943	90036																																							
44943	88860																																							
44943	88857																																							
44943	85955																																							
44943	85951																																							
44943	7437																																							
44920	91842																																							
44920	91839																																							
44920	90678																																							
44920	90676																																							
44920	89276																																							
44920	89273																																							
44920	81079																																							
44920	81075																																							
44920	18380																																							
44918	92318																																							
44918	92315																																							
44918	91826																																							
44918	91824																																							
44918	89818																																							
44918	89815																																							
44918	78054																																							
44918	78050																																							
44918	41772																																							
44890	92626																																							
44890	92623																																							
44890	89306																																							
44890	89304																																							
44890	53410																																							
44890	53407																																							
44890	46955																																							
44890	46951																																							
44890	24826																																							
44871	88230																																							
44871	88227																																							
44871	87970																																							
44871	87968																																							
44871	87236																																							
44871	87233																																							
44871	75168																																							
44871	75164																																							
44871	22692																																							
44767	91217																																							
44767	91214																																							
44767	90540																																							
44767	90538																																							
44767	72686																																							
44767	72683																																							
44767	71101																																							
44767	71097																																							
44767	28572																																							
44762	84662																																							
44762	84659																																							
44762	83008																																							
44762	83006																																							
44762	79957																																							
44762	79954																																							
44762	68783																																							
44762	68779																																							
44762	26788																																							
44740	87337																																							
44740	87334																																							
44740	82994																																							
44740	82992																																							
44740	64018																																							
44740	64015																																							
44740	50881																																							
44740	50877																																							
44740	29493																																							
44706	83664																																							
44706	83661																																							
44706	77511																																							
44706	77509																																							
44706	74444																																							
44706	74441																																							
44706	46020																																							
44706	46016																																							
44706	6071																																							
44611	92306																																							
44611	92303																																							
44611	91262																																							
44611	91260																																							
44611	89103																																							
44611	89100																																							
44611	84571																																							
44611	84567																																							
44611	6343																																							
44559	74693																																							
44559	74690																																							
44559	71945																																							
44559	71943																																							
44559	37562																																							
44559	37559																																							
44559	14066																																							
44559	14062																																							
44559	4607																																							
44544	90595																																							
44544	90592																																							
44544	84356																																							
44544	84354																																							
44544	79539																																							
44544	79536																																							
44544	74141																																							
44544	74137																																							
44544	25932																																							
44437	88060																																							
44437	88057																																							
44437	84971																																							
44437	84969																																							
44437	42868																																							
44437	42865																																							
44437	23829																																							
44437	23825																																							
44437	5925																																							
44421	64792																																							
44421	64789																																							
44421	58927																																							
44421	58925																																							
44421	56648																																							
44421	56645																																							
44421	42376																																							
44421	42372																																							
44421	41737																																							
44409	92823																																							
44409	92820																																							
44409	91155																																							
44409	91153																																							
44409	89038																																							
44409	89035																																							
44409	76206																																							
44409	76202																																							
44409	36290																																							
44399	87833																																							
44399	87830																																							
44399	85375																																							
44399	85373																																							
44399	79831																																							
44399	79828																																							
44399	45886																																							
44399	45882																																							
44399	3893																																							
44375	76348																																							
44375	76345																																							
44375	64841																																							
44375	64839																																							
44375	57290																																							
44375	57287																																							
44375	49041																																							
44375	49037																																							
44375	43646																																							
44247	92088																																							
44247	92085																																							
44247	88342																																							
44247	88340																																							
44247	79975																																							
44247	79972																																							
44247	60309																																							
44247	60305																																							
44247	37224																																							
44217	90005																																							
44217	90002																																							
44217	89061																																							
44217	89059																																							
44217	71291																																							
44217	71288																																							
44217	37326																																							
44217	37322																																							
44217	33121																																							
44045	92528																																							
44045	92525																																							
44045	87812																																							
44045	87810																																							
44045	83431																																							
44045	83428																																							
44045	76596																																							
44045	76592																																							
44045	39085																																							
44007	92307																																							
44007	92304																																							
44007	91926																																							
44007	91924																																							
